# rank |         avg         
#------+---------------------
  144 | 97.8000000000000000
  145 | 97.8000000000000000
  146 | 97.8000000000000000
  147 | 97.8000000000000000
  148 | 97.8000000000000000
  149 | 97.8000000000000000
  150 | 97.8000000000000000
  151 | 97.8000000000000000
  152 | 98.0000000000000000
  153 | 98.0000000000000000
  154 | 98.0000000000000000
  155 | 98.0000000000000000
  156 | 98.0000000000000000
  157 | 98.0000000000000000
  158 | 98.0000000000000000
  159 | 98.0000000000000000
  160 | 98.0000000000000000
  161 | 98.0000000000000000
  162 | 98.0000000000000000
  163 | 98.0000000000000000
  164 | 98.0000000000000000
  165 | 98.0000000000000000
  166 | 98.0000000000000000
  167 | 98.0000000000000000
  168 | 98.0000000000000000
  169 | 98.0000000000000000
  170 | 98.0000000000000000
  171 | 98.0000000000000000
  172 | 98.0000000000000000
  173 | 98.0000000000000000
  174 | 98.0000000000000000
  175 | 98.0000000000000000
  176 | 98.0000000000000000
  177 | 98.0000000000000000
  178 | 98.0000000000000000
  179 | 98.0000000000000000
  180 | 98.0000000000000000
  181 | 98.0000000000000000
  182 | 98.0000000000000000
  183 | 98.0000000000000000
  184 | 98.0000000000000000
  185 | 98.0000000000000000
  186 | 98.0000000000000000
  187 | 98.0000000000000000
  188 | 98.0000000000000000
  189 | 98.0000000000000000
  190 | 98.0000000000000000
  191 | 98.0000000000000000
  192 | 98.0000000000000000
  193 | 98.0000000000000000
  194 | 98.0000000000000000
  195 | 98.0000000000000000
  196 | 98.0000000000000000
  197 | 98.0000000000000000
  198 | 98.0000000000000000
  199 | 98.0000000000000000
  200 | 98.0000000000000000
  201 | 98.0000000000000000
  202 | 98.0000000000000000
  203 | 98.0000000000000000
  204 | 98.0000000000000000
  205 | 98.0000000000000000
  206 | 98.0000000000000000
  207 | 98.0000000000000000
  208 | 98.0000000000000000
  209 | 98.0000000000000000
  210 | 98.0000000000000000
  211 | 97.8000000000000000
  212 | 97.8000000000000000
  213 | 97.8000000000000000
  214 | 97.8000000000000000
  215 | 97.8000000000000000
  216 | 97.8000000000000000
  217 | 97.8000000000000000
  218 | 97.8000000000000000
  219 | 97.8000000000000000
  220 | 97.8000000000000000
  221 | 97.8000000000000000
  222 | 97.8000000000000000
  223 | 97.8000000000000000
  224 | 97.8000000000000000
  225 | 97.8000000000000000
  226 | 97.8000000000000000
  227 | 97.8000000000000000
  228 | 97.8000000000000000
  229 | 97.8000000000000000
  230 | 97.8000000000000000
  231 | 97.8000000000000000
  232 | 97.8000000000000000
  233 | 97.8000000000000000
  234 | 97.8000000000000000
  235 | 97.8000000000000000
  236 | 97.8000000000000000
  237 | 97.8000000000000000
  238 | 97.8000000000000000
  239 | 97.8000000000000000
  240 | 97.8000000000000000
  241 | 97.8000000000000000
  242 | 97.8000000000000000
  243 | 97.8000000000000000
  244 | 97.8000000000000000
  245 | 97.8000000000000000
  246 | 97.8000000000000000
  247 | 97.8000000000000000
  248 | 97.8000000000000000
  249 | 97.8000000000000000
  250 | 97.8000000000000000
  251 | 97.8000000000000000
  252 | 97.8000000000000000
  253 | 97.8000000000000000
  254 | 97.8000000000000000
  255 | 97.8000000000000000
  256 | 97.8000000000000000
  257 | 97.8000000000000000
  258 | 97.8000000000000000
  259 | 97.8000000000000000
  260 | 97.8000000000000000
  261 | 97.8000000000000000
  262 | 97.8000000000000000
  263 | 97.8000000000000000
  264 | 97.8000000000000000
  265 | 97.8000000000000000
  266 | 97.8000000000000000
  267 | 97.8000000000000000
  268 | 97.8000000000000000
  269 | 97.8000000000000000
  270 | 97.8000000000000000
  271 | 97.8000000000000000
  272 | 97.8000000000000000
  273 | 97.8000000000000000
  274 | 97.8000000000000000
  275 | 97.8000000000000000
  276 | 97.8000000000000000
  277 | 97.8000000000000000
  278 | 97.8000000000000000
  279 | 97.8000000000000000
  280 | 97.8000000000000000
  281 | 97.8000000000000000
  282 | 97.8000000000000000
  283 | 97.8000000000000000
  284 | 97.8000000000000000
  285 | 97.8000000000000000
  286 | 97.8000000000000000
  287 | 97.8000000000000000
  288 | 97.8000000000000000
  289 | 97.8000000000000000
  290 | 97.8000000000000000
  291 | 97.8000000000000000
  292 | 97.8000000000000000
  293 | 97.8000000000000000
  294 | 97.8000000000000000
  295 | 97.8000000000000000
  296 | 97.8000000000000000
  297 | 97.8000000000000000
  298 | 97.8000000000000000
  299 | 97.8000000000000000
  300 | 97.8000000000000000
#(300 rows)

